gvkey,datadate,fyear,tic,revt,sic
007309,20190331,2018,MXC,2.6870,1311
007315,20191231,2019,SIEB,28.5930,6211
007316,20190131,2018,MIK,5271.9440,5945
007343,20190831,2019,MU,23406.0000,3674
007344,20191130,2019,MPAD,25.4500,3674
007365,20191231,2019,ETR6,573.4100,4911
007366,20191231,2019,ETR,10878.6730,4911
007368,20191231,2019,MSEX,134.5980,4941
007389,20191231,2019,MKRS,6.3660,3829
007401,20190531,2018,MLHR,2567.2000,2520
007420,20191231,2019,MSA,1401.9810,3842
007435,20191231,2019,MMM,32136.0000,2670
007437,20191231,2019,ALE,1240.5000,4931
007449,20191231,2019,ETR4,1323.0430,4911
007450,20191231,2019,SO4,1264.0000,4911
007471,20190331,2018,MITSY,62789.3580,5000
007486,20190331,2018,MOD,2212.7000,3714
007512,20191231,2019,MCEM,172.0940,3241
007525,20190930,2019,MNR,173.6900,6798
007525,20190930,2019,MNR,149.0100,6798
007526,20191231,2019,QDEL,534.8900,2835
007533,20191231,2019,AYE1,1554.0000,4911
007549,20190930,2019,MOG.A,2904.6630,3728
007585,20191231,2019,MSI,7887.0000,3663
007620,20191231,2019,MUR,2816.2550,1311
007632,20190630,2019,INTG,74.7530,7011
007636,20191231,2019,MYE,515.6980,3089
007637,20191231,2019,VTRS,11500.5000,2834
007647,20191231,2019,BAC,113589.0000,6020
007647,20191231,2019,BAC,113589.0000,6020
007648,20191231,2019,NCR,6915.0000,7370
007658,20191231,2019,NL,124.2430,3562
007662,20190531,2018,BMRA,5.2010,2835
007685,20190630,2019,NSSC,102.9320,3669
007696,20190331,2018,NATH,101.8490,2013
007733,20190930,2019,NFG,1693.3320,4924
007741,20191231,2019,NHC,996.3830,8051
007750,20191231,2019,THC,18479.0000,8062
007759,20191231,2019,GPX,583.2900,8200
007762,20191231,2019,NPK,308.5100,3480
007767,20191231,2019,SMAGF,0.0000,1000
007769,20190531,2018,7252B,1135.6700,6159
007770,20191231,2019,HLNFF,1222.1020,2092
007799,20191231,2019,NATR,362.2150,2834
007841,20191231,2019,CRMZ,14.5010,7323
007849,20190930,2019,NJR,2592.0450,4924
007851,20191231,2019,ETR3,686.2230,4931
007863,20191231,2019,NUVR,64.9410,4813
007866,20191231,2019,NYT,1812.1840,2711
007875,20191231,2019,NWL,9714.9000,3990
007881,20191231,2019,NEM,9740.0000,1040
007882,20191231,2019,NR,820.1190,5160
007906,20190531,2018,NKE,39117.0000,3021
007908,20190331,2018,NTTYY,107211.6540,4813
007911,20191031,2019,NOBH,46.3480,2451
007912,20191231,2019,NBL,3904.0000,1311
007914,20191231,2019,NROM,11.7050,6794
007921,20191031,2019,NDSN,2194.2260,3569
007922,20190131,2018,JWN,15860.0000,5651
007923,20191231,2019,NSC,11296.0000,4011
007938,20191231,2019,NC,140.9900,1221
007951,20190131,2018,MOV,679.5670,3873
007959,20191031,2019,NRT,8.3450,6792
007965,20191231,2019,PGL2,178.9000,4924
007970,20191231,2019,ES,8526.4700,4931
007974,20191231,2019,NI,5208.9000,4932
007977,20191231,2019,XEL,11529.0000,4931
007978,20191231,2019,XEL1,980.9000,4931
007982,20191231,2019,NTRS,6644.2000,6020
007982,20191231,2019,NTRS,6895.1000,6020
007985,20191231,2019,NOC,33841.0000,3812
007991,20191231,2019,TEX,4353.1000,3530
007993,20191231,2019,NWN,746.3720,4924
007994,20191231,2019,WMB2,444.4220,4922
008001,20191231,2019,NWE,1257.9100,4931
008007,20191231,2019,WFC,102453.0000,6020
008007,20191231,2019,WFC,102453.0000,6020
008020,20191231,2019,NVO,18324.8040,2834
008030,20191231,2019,NUE,22588.8580,3312
008060,20191231,2019,NEWT,59.2950,6797
008068,20191231,2019,OXY,20393.0000,1311
008073,20191231,2019,OBCI,42.2590,2842
008079,20191231,2019,OII,2048.1240,1389
008087,20190331,2018,ITI,99.1230,8711
008092,20190331,2018,VTOL,1362.0620,4522
008099,20191231,2019,FE,11035.0000,4911
008102,20191231,2019,AEP5,2797.6000,4911
008105,20190731,2019,ODC,277.0250,3290
008113,20191231,2019,OGE,2231.6000,4931
008123,20191231,2019,OLN,6110.0000,2810
008148,20191231,2019,OLP,84.7600,6798
008148,20191231,2019,OLP,89.0870,6798
008151,20191231,2019,OKE,10164.3670,4923
008171,20191231,2019,ED2,893.0000,4931
008176,20191231,2019,ORBT,25.9830,3812
008199,20191231,2019,OTTR,919.5030,4911
008210,20191231,2019,OSG,355.5470,4412
008213,20191231,2019,OMI,9210.9390,5047
008214,20191231,2019,OC,7160.0000,3290
008215,20191231,2019,OI,6703.0000,3221
008219,20190131,2018,OXM,1121.4420,2300
008229,20191231,2019,PFIN,58.6740,3540
008245,20191231,2019,PNC,21624.0000,6020
008245,20191231,2019,PNC,21624.0000,6020
008247,20191231,2019,PPG,15154.0000,2851
008253,20191231,2019,PCAR,25599.7000,3711
008264,20191231,2019,PCG,17129.0000,4931
008272,20191231,2019,SRE,10829.0000,4931
008290,20191231,2019,MEC2,5068.0000,4911
008326,20191231,2019,PEL1,578.0000,4922
008334,20191231,2019,PAR,187.2320,3578
008348,20190228,2018,PKE,51.1160,3672
008350,20191231,2019,PKOH,1618.3000,5072
008356,20190331,2018,ECORF,0.0000,1000
008357,20191231,2019,PKDC,629.7920,1381
008358,20190630,2019,PH,14320.3240,3490
008386,20191231,2019,PATK,2337.0820,2430
008387,20191231,2019,GDP,118.3500,1311
008402,20190531,2018,PAYX,3772.5000,8721
008431,20191231,2019,AFG,8259.0000,6331
008431,20191231,2019,AFG,8083.0000,6331
008440,20191231,2019,PVAC,471.2110,1311
008446,20190131,2018,CPPRQ,12019.0000,5311
008450,20191231,2019,FE4,881.0000,4911
008455,20191231,2019,PPL,7769.0000,4911
008457,20191231,2019,PEI,358.8330,6798
008457,20191231,2019,PEI,345.0810,6798
008463,20191231,2019,PNR,2957.2000,3561
008471,20191231,2019,PGL3,1178.2000,4924
008479,20191231,2019,PEP,67161.0000,2080
008486,20191231,2019,TPC,4450.8320,1540
008493,20191231,2019,PBT,20.4870,6792
008512,20191231,2019,PDCE,1156.1230,1311
008530,20191231,2019,PFE,51750.0000,2834
008539,20191231,2019,EXC,34438.0000,4911
008542,20191231,2019,WTRG,889.6920,4941
008543,20191231,2019,MO,19796.0000,2111
008544,20191231,2019,PHI,3335.6610,4812
008546,20191231,2019,PHG,21862.3630,3845
008549,20191231,2019,COP,32567.0000,1311
008551,20190131,2018,PVH,9656.8000,2300
008577,20191231,2019,DUK1,1381.0000,4924
008579,20190228,2018,PIRRQ,1552.9380,5700
008582,20190331,2018,SENEA,1199.5810,2033
008599,20190331,2018,AGYS,140.8420,7372
008605,20191231,2019,PIPR,846.2990,6211
008605,20191231,2019,PIPR,846.2990,6211
008606,20191231,2019,PBI,3205.1250,3579
008611,20191231,2019,PW,2.1810,6798
008613,20190930,2019,2638B,8.5070,7000
008633,20190331,2018,PLT,1674.5350,3661
008644,20191231,2019,KGC,3497.3000,1040
008661,20191231,2019,IPDN,5.0260,7370
008666,20190131,2018,POLXF,4.9430,2834
008692,20191231,2019,PCH,827.0980,2421
008699,20190930,2019,POWL,517.1800,3613
008702,20191231,2019,PWCDF,49311.0000,6311
008702,20191231,2019,PWCDF,48841.0000,6311
008762,20190630,2019,PG,67684.0000,2840
008806,20191231,2019,NU4,1065.9360,4911
008807,20191231,2019,PNM,1457.6030,4911
008808,20191231,2019,SCG2,545.0740,4924
008809,20191231,2019,AEP12,1481.8000,4911
008810,20191231,2019,PEG,10076.0000,4931
008815,20191231,2019,PUSH,38462.7530,5411
008818,20191231,2019,5495B,3401.1300,4931
008823,20191231,2019,PHM,10212.9570,1531
008824,20191231,2019,PGAI,0.0040,6532
008826,20190831,2019,PCYO,20.3620,4950
008832,20190131,2018,AGX,482.1530,8711
008850,20191231,2019,KWR,1133.5030,2990
008858,20190331,2018,NXGN,529.1730,7372
008864,20190930,2019,ASYS,85.0350,3559
008867,20190331,2018,QMCO,402.6800,3572
008870,20191231,2019,QBCRF,4293.8000,4841
008892,20191231,2019,RCMT,191.1000,7363
008898,20190930,2019,RJF,8023.0000,6211
008898,20190930,2019,RJF,8023.0000,6211
008901,20191231,2019,RES,1222.4090,1389
008902,20190531,2018,RPM,5564.5510,2890
008947,20191231,2019,USLM,158.2770,1400
008958,20190131,2018,RAVN,406.6680,3080
008972,20191231,2019,RTN,29176.0000,3812
008987,20190131,2018,IHT,6.1690,6798
009016,20191231,2019,RBC,3238.0000,3621
009023,20190630,2019,RGS,1069.0390,7200
009034,20190131,2018,RTMAF,923.0180,5621
009061,20191231,2019,HBC2,6774.0000,6020
009061,20191231,2019,HBC2,6774.0000,6020
009063,20191231,2019,AN,21335.7000,5500
009125,20190531,2018,RELL,166.6520,5065
009135,20190331,2018,RICOY,18168.7180,3577
009154,20190430,2018,RSKIA,14.1260,3669
009155,20190228,2018,RAD,21639.5570,5912
009171,20190930,2019,RGCO,68.0270,4924
009203,20190930,2019,ROK,6694.8000,3620
009215,20191231,2019,RCI,15073.0000,4812
009216,20191231,2019,ROG,898.2600,3672
009225,20191231,2019,ROL,2015.4770,7340
009248,20190131,2018,ROST,14983.5410,5651
009273,20190630,2019,RGLD,423.0560,6795
009299,20191231,2019,R,8925.8010,7510
009317,20191231,2019,SEIC,1821.5320,6282
009317,20191231,2019,SEIC,1649.8850,6282
009323,20191231,2019,PGNT,112.8930,5045
009324,20191231,2019,SJW,420.4820,4941
009330,20191231,2019,PVCT,0.0000,2834
009346,20191231,2019,SBR,46.7270,6792
009355,20191231,2019,SFE,0.0000,6799
009393,20191231,2019,SJT,9.9000,6792
009465,20191231,2019,SLB,32917.0000,1389
009466,20190531,2018,SCHL,1653.9000,2731
009490,20190630,2019,SCND,10.2000,3821
009521,20191231,2019,SLGD,28.4500,2844
009538,20191231,2019,SEB,6840.0000,9997
009551,20190331,2018,APPS,103.5690,7372
009555,20191231,2019,SEE,4791.1000,3081
009590,20191231,2019,IIN,113.4930,3842
009599,20190131,2018,SMTC,627.1960,3674
009611,20191231,2019,SCI,3230.7850,7200
009619,20191231,2019,SVT,55.2720,3621
009647,20191231,2019,SAWLF,1489.4890,3470
009664,20191231,2019,SHEN,633.9060,4812
009667,20191231,2019,SHW,17900.8000,2851
009691,20191231,2019,SRP1,889.0000,4931
009698,20190930,2019,SIF,112.4540,3724
009728,20191231,2019,MUX,117.0190,1040
009771,20191231,2019,AOS,2992.7000,3630
009777,20190430,2018,SJM,7838.0000,2033
009778,20191231,2019,SNA,4067.7000,3420
009783,20191231,2019,KEY,7694.0000,6020
009783,20191231,2019,KEY,7694.0000,6020
009799,20190228,2018,SODI,9.3780,3674
009815,20191231,2019,SON,5374.2070,2650
009818,20190331,2018,SNE,78204.9650,3600
009828,20191231,2019,SCG1,2938.0000,4931
009831,20191231,2019,SJI,1628.6260,4924
009835,20191231,2019,PESXQ,575.7920,1389
009846,20191231,2019,EIX,12347.0000,4911
009848,20191231,2019,SRE2,4525.0000,4924
009849,20191231,2019,AWR,473.8690,4941
009850,20191231,2019,SO,21419.0000,4911
009860,20191231,2019,SNT1,630.0000,4923
009882,20191231,2019,LUV,22428.0000,4512
009890,20191231,2019,SWX,3119.9170,4923
009899,20191231,2019,T,181265.0000,4812
009902,20191231,2019,AEP13,1750.9000,4911
009904,20191231,2019,SWN,3038.0000,4923
009906,20191231,2019,NCE2,1825.8000,4911
009919,20191231,2019,SHYF,756.5420,3711
009969,20191231,2019,STAA,150.1850,3851
010000,20191231,2019,SMP,1137.9130,3690
010008,20190630,2019,SXI,791.5790,3585
010016,20191231,2019,SWK,14442.2000,3540
010030,20190630,2019,SCX,228.0220,3420
010035,20191231,2019,STT,13131.0000,6020
010035,20191231,2019,STT,13131.0000,6020
010056,20191231,2019,SCL,1858.7450,2840
010078,20191130,2019,PREIF,0.0000,1040
010086,20191231,2019,STC,1889.7080,6361
010086,20191231,2019,STC,1892.7080,6361
010096,20191231,2019,PSA,2944.8060,6798
010096,20191231,2019,PSA,2949.0470,6798
010115,20191231,2019,SYK,14884.0000,3842
010121,20191231,2019,NAVI,5462.0000,6111
010121,20191231,2019,NAVI,5484.0000,6111
010124,20191231,2019,RGR,411.2040,3480
010137,20190331,2018,SMFG,49994.0890,6020
010137,20190331,2018,SMFG,49994.0890,6020
010195,20191231,2019,SUP,1372.4870,3714
010198,20191231,2019,SGC,376.7010,2300
010221,20191231,2019,SBOW,288.6310,1311
010235,20191231,2019,TPHS,4.0620,6512
010236,20191231,2019,SYNL,305.1680,3317
010247,20190630,2019,SYY,60113.9220,5140
010275,20190331,2018,TTDKY,12470.3430,3670
010305,20190531,2018,TSRI,63.3400,7371
010327,20191231,2019,TE1,2404.0000,4931
010349,20190531,2018,TAYD,33.6190,3569
010353,20191231,2019,TISI,1163.3140,8734
010364,20190930,2019,TCCO,7.0240,3663
010380,20190630,2019,SSY,45.6180,5912
010385,20191231,2019,TECK,11934.0000,1000
010390,20191231,2019,TRC,49.5230,0100
010390,20191231,2019,TRC,67.1170,0100
010405,20191231,2019,ATI,4122.5000,3350
010407,20191231,2019,TFX,2595.3620,3841
010411,20191231,2019,TDS,5176.0000,4812
010441,20191231,2019,TNC,1137.6000,3580
010443,20191231,2019,TEN,17450.0000,3714
010447,20190930,2019,3015A,11318.0000,4911
010453,20191231,2019,TER,2294.9650,3825
010469,20191031,2019,VIVXF,0.9770,2836
010484,20191231,2019,UAL2,43259.0000,4512
010499,20191231,2019,TXN,14383.0000,3674
010502,20191231,2019,PNM2,363.7810,4911
010504,20191231,2019,TPL,490.4960,6792
010519,20191231,2019,TXT,13630.0000,3721
010530,20191231,2019,TMO,25542.0000,3826
010549,20190731,2019,THO,7864.7580,3790
010565,20191231,2019,TDW,486.5490,4400
010567,20191231,2019,SIX,1480.0830,7996
010581,20191231,2019,TKR,3789.9000,3562
010598,20191231,2019,TOFB,13.1300,2024
010601,20191231,2019,FE3,453.5530,4911
010609,20191231,2019,TR,527.1130,2060
010614,20191231,2019,GL,4543.5770,6311
010614,20191231,2019,GL,4527.5320,6311
010618,20191031,2019,TTC,3139.2620,3523
010619,20190430,2018,TTLO,20.5550,3677
010622,20190331,2018,TOSYY,33332.9710,3600
010658,20191231,2019,TNLX,17.0350,3990
010671,20191231,2019,TRP,13255.0000,4922
010678,20191231,2019,E1,2452.7420,4922
010685,20190331,2018,TRNS,160.8980,5084
010734,20190930,2019,TMED,4.5240,3845
010735,20191231,2019,TRN,3005.1000,3743
010740,20190630,2019,TRT,39.1980,3559
010761,20191231,2019,VNRX,0.0170,2835
010777,20190630,2019,TWIN,302.6630,3560
010789,20191231,2019,TYL,1086.4270,7373
010793,20190930,2019,TSN,42405.0000,2011
010795,20191231,2019,UAL,43259.0000,4512
010801,20190930,2019,UGI,7320.4000,4932
010832,20191231,2019,UNAM,31.3730,6331
010839,20190630,2019,UFI,708.8040,2200
010840,20190831,2019,UNF,1809.3760,2300
010846,20191231,2019,UL,58331.0560,2840
010857,20191231,2019,DOW2,4377.0000,2860
010860,20191231,2019,AEE,5910.0000,4931
010863,20191231,2019,DUK7,478.6250,4931
010867,20191231,2019,UNP,21708.0000,4011
010871,20190930,2019,GFOO,0.0000,2834
010877,20191231,2019,UNTC,674.6340,1311
010894,20191231,2019,UDR,1315.8950,6798
010894,20191231,2019,UDR,1305.4700,6798
010902,20191231,2019,UG,13.5990,2834
010903,20191231,2019,UNH,242155.0000,6324
010903,20191231,2019,UNH,242155.0000,6324
010916,20191231,2019,UMBF,1289.6620,6020
010916,20191231,2019,UMBF,1289.6620,6020
010917,20191231,2019,UMH,172.2480,6798
010917,20191231,2019,UMH,173.6370,6798
010920,20191231,2019,UPS,74094.0000,4210
010930,20191231,2019,UAMY,8.2680,3330
010938,20191231,2019,USEG,6.5730,1311
010938,20191231,2019,USEG,6.8330,1311
010983,20191231,2019,RTX,77046.0000,3724
010984,20190331,2018,S,33597.0000,4812
010991,20191231,2019,SGMS,3400.0000,3570
010999,20191231,2019,UTL,438.2000,4931
011012,20191231,2019,SXT,1322.9340,2860
011017,20190331,2018,UVV,2227.1530,5150
011027,20190331,2018,UUU,17.5880,3669
011032,20191231,2019,UHS,11378.2590,8062
011051,20191231,2019,UTMD,46.9100,3845
011060,20190331,2018,VFC,13848.6600,2320
011065,20191231,2019,VSEC,752.6270,8711
011094,20191231,2019,VMI,2766.9760,3440
011099,20190430,2018,VALU,36.2570,2741
011099,20190430,2018,VALU,46.0700,2741
011115,20190930,2019,VAR,3225.1000,3845
011124,20191231,2019,VECO,419.3490,3559
011169,20190228,2018,VIDE,15.0230,3670
011178,20190731,2019,VLGEA,1643.5020,5411
011185,20190131,2018,VIRC,200.7160,2531
011188,20191231,2019,D1,8108.0000,4911
011191,20191231,2019,VSH,2668.3050,3670
011213,20191031,2019,VOLT,997.0900,7363
011217,20191231,2019,VLVLY,46240.8020,3711
011220,20191231,2019,VNO,1921.3020,6798
011220,20191231,2019,VNO,5421.7090,6798
011228,20191231,2019,VMC,4929.1030,1400
011234,20190831,2019,WDFC,423.3500,2890
011258,20191231,2019,WJXFF,1553.0460,5080
011259,20190131,2018,WMT,511729.0000,5331
011264,20190831,2019,WBA,136866.0000,5912
011300,20191231,2019,GHC,2932.0990,8200
011301,20191231,2019,WRE,372.3550,6798
011301,20191231,2019,WRE,309.1800,6798
011304,20191231,2019,AVA,1345.6220,4931
011313,20191231,2019,WSO,4770.3620,5070
011340,20191231,2019,WRI,722.2240,6798
011340,20191231,2019,WRI,518.3970,6798
011343,20191231,2019,WMK,3543.2990,5411
011372,20191231,2019,GBR,0.5900,1311
011376,20191231,2019,WST,1839.9000,3060
011399,20190630,2019,WDC,16569.0000,3572
011443,20191231,2019,WNGRF,50109.0000,5411
011455,20191231,2019,WEYS,304.0110,5130
011456,20191231,2019,WY,6554.0000,2400
011465,20191231,2019,WHR,20419.0000,3630
011499,20190430,2018,JW.A,1800.0690,2721
011506,20191231,2019,WMB,8201.0000,4922
011511,20190131,2018,WSM,5671.5930,5961
011537,20190831,2019,WGO,1985.6740,3790
011538,20191231,2019,JAX,247.2690,5812
011550,20191231,2019,WEC,7523.1000,4931
011554,20191231,2019,LNT,3647.7000,4931
011555,20191231,2019,WEC3,3199.0000,4931
011566,20191231,2019,WWW,2273.7000,3140
011580,20190930,2019,WWD,2900.1970,3620
011584,20190131,2018,FL,7939.0000,5661
011600,20190531,2018,WOR,3759.5560,3310
011632,20190930,2019,IFABF,10.4350,2300
011636,20191231,2019,XRX,9066.0000,3577
011644,20191231,2019,KEGX,413.8540,1381
011649,20191231,2019,YELL,4871.2000,4213
011657,20191231,2019,YORW,51.5780,4941
011670,20190930,2019,SPB,3802.1000,3420
011672,20190131,2018,TJX,38972.9340,5651
011687,20191231,2019,ZION,3245.0000,6020
011687,20191231,2019,ZION,3245.0000,6020
011703,20190630,2019,FLUX,9.3170,3690
011721,20190930,2019,OSK,8382.0000,3711
011729,20191231,2019,WTM,894.7000,6351
011729,20191231,2019,WTM,893.4000,6351
011739,20190228,2018,UCBB,0.0000,8090
011745,20191231,2019,QLYS,321.6070,7372
011749,20191231,2019,SKFRY,9207.1630,3562
011756,20191231,2019,ALEX,444.2000,6798
011770,20191231,2019,SF,3514.9610,6211
011770,20191231,2019,SF,3514.9610,6211
011779,20191231,2019,MCCHF,0.6150,1311
011781,20191231,2019,OVV,6726.0000,1311
011796,20191231,2019,LCII,2371.4820,3711
011811,20190630,2019,JKHY,1552.6910,7373
011842,20191231,2019,ASB,1553.4340,6020
011842,20191231,2019,ASB,1553.4340,6020
011854,20191231,2019,NMIH,370.5900,6351
011854,20191231,2019,NMIH,378.7710,6351
011856,20191231,2019,TFC,14682.0000,6020
011856,20191231,2019,TFC,14682.0000,6020
011861,20191231,2019,VLY,1535.5200,6020
011861,20191231,2019,VLY,1535.5200,6020
011872,20190930,2019,ARKR,162.3540,5812
011877,20191231,2019,BXG,740.2420,7011
011885,20190630,2019,PPCB,0.0000,2836
011896,20191231,2019,FMBI,861.6180,6020
011896,20191231,2019,FMBI,861.6180,6020
011922,20190930,2019,NGVC,903.5820,5400
011925,20191231,2019,NEBLQ,1138.5800,1381
011929,20191231,2019,ACUR,2.6570,2834
011944,20190630,2019,TUESQ,1007.2460,5331
011976,20190228,2018,RMCF,34.5450,2060
012010,20191231,2019,INTEQ,2061.4650,4899
012035,20191231,2019,RBB,160.0450,6020
012035,20191231,2019,RBB,160.0450,6020
012081,20191231,2019,LAND,41.4600,6798
012088,20190930,2019,ALTX,0.0560,1311
012096,20191231,2019,ELA,82.0240,5990
012123,20190131,2018,BIG,5238.1050,5331
012124,20191231,2019,MS,53823.0000,6211
012124,20191231,2019,MS,53823.0000,6211
012138,20191231,2019,TROW,5617.9000,6282
012138,20191231,2019,TROW,6158.2000,6282
012140,20191231,2019,NNN,673.5990,6798
012140,20191231,2019,NNN,707.1610,6798
012141,20190630,2019,MSFT,125843.0000,7372
012142,20190531,2018,ORCL,39506.0000,7370
012151,20190630,2019,COTY,8648.5000,2844
012171,20190131,2018,TECD,37238.9500,5045
012181,20191231,2019,RGEN,270.2450,2836
012198,20191231,2019,CFWFF,1620.9550,1381
012215,20191231,2019,CY,2205.3140,3674
012250,20191231,2019,AMAG,324.2460,2834
012252,20191231,2019,XOMA,18.3700,2836
012262,20191231,2019,ASTE,1149.6130,3531
012266,20191231,2019,WERN,2463.7010,4213
012294,20191231,2019,MPLX,8751.0000,4610
012304,20190930,2019,DLHC,160.3910,8090
012312,20191231,2019,BNI1,22745.0000,4011
012320,20191231,2019,EUSP,4.4720,4991
012321,20191231,2019,VGZ,0.0000,1040
012368,20191231,2019,SVCBY,2331.6290,2400
012377,20191231,2019,REFR,1.5640,8731
012379,20190430,2018,AMWD,1645.3190,2430
012383,20191231,2019,NHYDY,17036.5800,3350
012384,20191231,2019,RDS.A,344877.0000,2911
012389,20191231,2019,HOG,5361.7890,3751
012392,20191231,2019,SKYW,2971.9630,4512
012395,20191031,2019,TOL,7439.3220,1531
012403,20190131,2018,FREDQ,1271.7460,5331
012407,20190630,2019,GROW,4.9170,6282
012407,20190630,2019,GROW,3.4970,6282
012421,20190131,2018,KSPN,418.1900,5735
012428,20191231,2019,POR,2123.0000,4911
012432,20191231,2019,HCRSQ,636.3700,1400
012433,20190930,2019,VIVO,201.0140,2835
012441,20191231,2019,IT,4245.3210,8700
012445,20191231,2019,WTS,1600.5000,3490
012458,20190630,2019,PDEX,27.1720,3841
012459,20191231,2019,NVR,7428.4420,1531
012471,20191231,2019,INT,36819.0000,5172
012482,20190930,2019,CLFD,85.0340,3679
012485,20191231,2019,ATUS,9760.8590,4841
012522,20191231,2019,RADA,44.3310,3812
012540,20191130,2019,ADBE,11171.2970,7370
012544,20191231,2019,JOE,139.2450,7011
012544,20191231,2019,JOE,127.0850,7011
012545,20191231,2019,HRTH,217.5770,7331
012555,20191231,2019,LNT2,2089.6000,4931
012564,20191231,2019,CX2,1026.0000,4911
012568,20190930,2019,DJCO,48.6550,7372
012573,20191231,2019,HSTC,0.0000,8060
012575,20190331,2018,CYAN,30.2020,2833
012578,20191231,2019,VHI,1897.5000,2810
012589,20191231,2019,EHC,4605.0000,8060
012597,20190131,2018,LAKE,99.0110,3842
012598,20191231,2019,PTSI,514.1770,4213
012603,20191231,2019,CNO,4037.4000,6321
012603,20191231,2019,CNO,4015.8000,6321
012612,20191231,2019,0191A,735.4000,4931
012615,20191231,2019,MHO,2500.2900,1531
012616,20190331,2018,WACLY,1752.6000,2340
012625,20191231,2019,MRTN,843.2710,4213
012635,20191231,2019,FISV,10187.0000,7374
